gene_name	se_id	transcript_id	ensembl_gene_id	chr	start	end	strand	tss	gene_type	gene_status	reads_2i_1	reads_2i_2	reads_ser_1	reads_ser_2	reads_sahlen	score_2i	score_ser	score_sahlen	rpkm_2i	rpkm_ser	rpkm_episc	reads_ser	in.joshi	in.sahlen	in.dowen	in.novo
Mog	7792	ENSMUST00000167275	ENSMUSG00000076439	chr17	37157735	37162735	-	37160235	protein_coding	KNOWN	0	0	2	7	14	0	3.38	9.68	0.4	0.2	0.1	3.74165738677394	0	1	0	0
Morn1	2354	ENSMUST00000030915	ENSMUSG00000029049	chr4	154458186	154463186	+	154460686	protein_coding	KNOWN	2	2	3	9	0	0	5.33	0	3.6	0.7	2.3	5.19615242270663	1	0	0	0
Morn1	2355	ENSMUST00000129415	ENSMUSG00000029049	chr4	154482299	154487299	+	154484799	protein_coding	KNOWN	13	10	11	16	0	4.63	8.98	0	3.6	0.7	2.3	13.2664991614216	1	0	0	0
Morn3	2770	ENSMUST00000045843	ENSMUSG00000029477	chr5	123494481	123499481	-	123496981	protein_coding	KNOWN	0	0	0	0	6	0	0	6.88	0.3	0.2	0.5	0	0	1	0	0
Mpdu1	5565	ENSMUST00000127118	ENSMUSG00000018761	chr11	69469255	69474255	-	69471755	protein_coding	KNOWN	2	4	4	8	23	0	5.98	5.63	75.7	56.8	53.1	6.48074069840786	1	1	0	0
Mreg	230	ENSMUST00000048860	ENSMUSG00000039395	chr1	72256381	72261381	-	72258881	protein_coding	KNOWN	28	37	45	34	6	13.04	9.08	0	33.4	37.6	11	39.1152144312159	1	0	0	0
Mrpl39	7597	ENSMUST00000133901	ENSMUSG00000022889	chr16	84732975	84737975	-	84735475	protein_coding	KNOWN	12	17	15	14	6	13.54	13.6	5.36	61.4	60.8	49.7	14.4913767461894	1	1	1	0
Mrpl49	8324	ENSMUST00000007482	ENSMUSG00000007338	chr19	6055251	6060251	-	6057751	protein_coding	KNOWN	0	2	2	0	5	0	0	5.57	44.7	43	48.5	0	0	1	0	0
Msi2	5666	ENSMUST00000148013	ENSMUSG00000069769	chr11	88401149	88406149	-	88403649	protein_coding	KNOWN	8	22	13	14	6	15.32	11.16	0	13.6	20	36.6	13.490737563232	1	0	0	0
Msl1	5719	ENSMUST00000037915	ENSMUSG00000052915	chr11	98654330	98659330	+	98656830	protein_coding	KNOWN	0	10	1	7	10	7.75	5.77	9.55	14.4	11.2	24.2	2.64575131106459	0	1	0	0
Mthfr	2317	ENSMUST00000097788	ENSMUSG00000029009	chr4	147410686	147415686	+	147413186	protein_coding	KNOWN	0	2	3	1	5	0	0	5.59	8.4	6.9	9	1.73205080756888	0	1	0	0
Mto1	4657	ENSMUST00000034896	ENSMUSG00000032342	chr9	78293515	78298515	+	78296015	protein_coding	KNOWN	13	9	12	8	2	17.73	16.46	3.03	11	14	7.4	9.79795897113271	1	0	0	0
Mul1	2273	ENSMUST00000044058	ENSMUSG00000041241	chr4	137988086	137993086	+	137990586	protein_coding	KNOWN	43	50	51	55	22	13.32	10.11	0	4.4	5.6	5.4	52.9622507074615	1	0	0	1
Mxi1	8519	ENSMUST00000003870	ENSMUSG00000025025	chr19	53382496	53387496	+	53384996	protein_coding	KNOWN	0	0	0	0	5	0	0	5.52	5.3	5.5	7.9	0	0	1	0	0
Myb	4885	ENSMUST00000169315	ENSMUSG00000019982	chr10	20878290	20883290	-	20880790	protein_coding	KNOWN	6	13	8	10	6	15.59	11.38	3.53	4.7	3.8	10.1	8.94427190999916	1	0	1	1
Mybl2	1256	ENSMUST00000018005	ENSMUSG00000017861	chr2	162877923	162882923	+	162880423	protein_coding	KNOWN	14	9	18	16	10	6.82	13.31	4.11	91.7	69.8	6.8	26.4575131106459	1	0	0	0
Mybl2	1257	ENSMUST00000018005	ENSMUSG00000017861	chr2	162877923	162882923	+	162880423	protein_coding	KNOWN	45	58	61	67	65	33.56	27.69	14.43	91.7	69.8	6.8	78.9430174239622	1	1	0	1
Myc	7202	ENSMUST00000161976	ENSMUSG00000022346	chr15	61814446	61819446	+	61816946	protein_coding	KNOWN	5	2	9	11	5	0	15.08	0	0.8	22.6	30.1	9.9498743710662	1	0	1	0
Mycn	5875	ENSMUST00000130990	ENSMUSG00000037169	chr12	12944922	12949922	-	12947422	protein_coding	KNOWN	33	12	34	8	25	39.64	41.28	23.63	30.4	99.4	28.6	16.4924225024706	1	1	1	1
Mycn	5876	ENSMUST00000130990	ENSMUSG00000037169	chr12	12944922	12949922	-	12947422	protein_coding	KNOWN	4	9	12	12	2	10.05	16.86	0	30.4	99.4	28.6	12	1	0	1	0
Mycn	5880	ENSMUST00000130990	ENSMUSG00000037169	chr12	12944922	12949922	-	12947422	protein_coding	KNOWN	23	11	23	11	19	16.56	15.53	3.23	30.4	99.4	28.6	15.9059737205869	1	0	1	1
Myh3	5553	ENSMUST00000108689	ENSMUSG00000020908	chr11	66889302	66894302	+	66891802	protein_coding	KNOWN	2	6	6	6	0	0	5.94	0	0.1	0.6	0.1	6	1	0	0	0
Myh3	5555	ENSMUST00000108689	ENSMUSG00000020908	chr11	66889302	66894302	+	66891802	protein_coding	KNOWN	11	19	11	14	6	9	8.98	7.59	0.1	0.6	0.1	12.4096736459909	1	1	1	0
Myl12b	7884	ENSMUST00000137537	ENSMUSG00000034868	chr17	71322806	71327806	-	71325306	protein_coding	KNOWN	3	5	5	7	4	5.05	11.24	4.88				6.32455532033676	1	0	0	0
Myl12b	7886	ENSMUST00000131820	ENSMUSG00000034868	chr17	71337370	71342370	-	71339870	protein_coding	KNOWN	4	2	1	2	6	5.32	0	6.11				1.4142135623731	0	1	0	0
Myl12b	7887	ENSMUST00000137537	ENSMUSG00000034868	chr17	71322806	71327806	-	71325306	protein_coding	KNOWN	0	9	5	8	0	7.42	9.19	0				6.48074069840786	1	0	0	0
Myl12b	7888	ENSMUST00000137537	ENSMUSG00000034868	chr17	71322806	71327806	-	71325306	protein_coding	KNOWN	4	5	7	4	0	6.84	8.02	0				5.29150262212918	1	0	0	0
Myo10	7104	ENSMUST00000110457	ENSMUSG00000022272	chr15	25549780	25554780	+	25552280	protein_coding	KNOWN	4	5	6	10	32	6.19	24.58	15.26	32.6	24	23.8	30.199337741083	1	1	0	0
Myo18a	5597	ENSMUST00000000645	ENSMUSG00000000631	chr11	77588267	77593267	+	77590767	protein_coding	KNOWN	0	0	0	0	8	0	15.41	6.77	4	5	4.3	15.8745078663875	1	1	0	0
Myst4	6709	ENSMUST00000069648	ENSMUSG00000021767	chr14	22316576	22321576	+	22319076	protein_coding	KNOWN	19	87	41	54	0	22.21	12.81	0	26.7	23	3.2	47.0531614240744	1	0	0	1
Nanog	3347	ENSMUST00000112581	ENSMUSG00000012396	chr6	122655007	122660007	+	122657507	protein_coding	KNOWN	8	13	7	12	6	13.66	8.89	5.19	297.1	225.1	65.4	9.16515138991168	1	1	0	1
Nanog	3348	ENSMUST00000112581	ENSMUSG00000012396	chr6	122655007	122660007	+	122657507	protein_coding	KNOWN	49	32	84	26	9	14.44	24.52	5.02	297.1	225.1	65.4	46.7332857821917	1	1	1	1
Nanog	3349	ENSMUST00000112581	ENSMUSG00000012396	chr6	122655007	122660007	+	122657507	protein_coding	KNOWN	9	9	10	10	8	10.02	10.41	9.2	297.1	225.1	65.4	10	1	1	0	1
Nav2	3576	ENSMUST00000064395	ENSMUSG00000052512	chr7	56499059	56504059	+	56501559	protein_coding	KNOWN	2	2	4	9	0	0	19.52	0	2.2	4.4	3.5	22.2710574513201	1	0	0	0
Nbas	5880	ENSMUST00000042953	ENSMUSG00000020576	chr12	13273433	13278433	+	13275933	protein_coding	KNOWN	1	0	0	2	6	0	0	11.52	2.5	3.4	4	0	0	1	0	0
Ncoa2	45	ENSMUST00000139970	ENSMUSG00000005886	chr1	13360010	13365010	-	13362510	protein_coding	KNOWN	0	0	1	0	5	0	0	6.68	8.3	5.2	9	0	0	1	0	0
Ncor1	5533	ENSMUST00000156740	ENSMUSG00000018501	chr11	62170017	62175017	-	62172517	protein_coding	KNOWN	6	7	5	10	7	8.38	14.44	7.59	22.5	28.9	18.6	22.3606797749979	1	1	0	0
Ndfip1	8136	ENSMUST00000025293	ENSMUSG00000024425	chr18	38576129	38581129	+	38578629	protein_coding	KNOWN	25	32	25	32	0	14.13	15.44	0	49.3	52.5	73.5	28.2842712474619	1	0	0	0
Neat1	8324	ENSMUST00000173714	ENSMUSG00000092274	chr19	5842133	5847133	-	5844633	processed_transcript	KNOWN	85	94	119	117	49	18.31	22.85	8.91	614	151.1	32.7	117.995762635783	1	1	0	1
Necab3	1210	ENSMUST00000130824	ENSMUSG00000027489	chr2	154370030	154375030	-	154372530	protein_coding	KNOWN	3	17	9	8	12	13.6	10.88	11.32	2.9	2	4	8.48528137423857	1	1	0	1
Nek8	5597	ENSMUST00000125528	ENSMUSG00000017405	chr11	77978389	77983389	-	77980889	protein_coding	KNOWN	1	2	0	3	6	0	8.14	8.14	7.5	4.2	5.5	4.89897948556636	0	1	0	0
Neurl4	5565	ENSMUST00000108617	ENSMUSG00000047284	chr11	69712880	69717880	+	69715380	protein_coding	KNOWN	0	2	1	1	10	0	0	5.42	9.8	13.4	12.7	1	0	1	0	0
Nfkb1	1749	ENSMUST00000150007	ENSMUSG00000028163	chr3	135254905	135259905	-	135257405	protein_coding	KNOWN	2	6	2	16	4	3.26	8.77	0	3.9	8.3	13.3	5.65685424949238	1	0	0	0
Nfkbia	6000	ENSMUST00000021413	ENSMUSG00000021025	chr12	56591134	56596134	-	56593634	protein_coding	KNOWN	15	10	18	30	29	5.7	17.95	10.68	18.3	16.9	11.3	23.2379000772445	1	1	1	1
Nfkbid	3525	ENSMUST00000108176	ENSMUSG00000036931	chr7	31204251	31209251	+	31206751	protein_coding	KNOWN	6	3	6	9	5	3.2	6.58	0	2.9	2.7	1.6	7.34846922834954	1	0	0	0
Ngdn	6815	ENSMUST00000022815	ENSMUSG00000022204	chr14	55631791	55636791	+	55634291	protein_coding	KNOWN	7	3	9	6	12	3.76	6.19	6.58	51	36	37.3	7.34846922834954	1	1	0	0
Ngrn	3662	ENSMUST00000117989	ENSMUSG00000047084	chr7	87403601	87408601	+	87406101	protein_coding	KNOWN	6	4	12	14	6	0	10.19	7.04	49.7	38.5	38	12.9614813968157	1	1	0	0
Nkain1	2223	ENSMUST00000105993	ENSMUSG00000078532	chr4	130123205	130128205	+	130125705	protein_coding	KNOWN	2	9	8	11	5	0	7.96	5.6	13.7	22.9	25.6	9.38083151964686	1	1	0	0
Nkx2-1	6004	ENSMUST00000001536	ENSMUSG00000001496	chr12	57635395	57640395	-	57637895	protein_coding	KNOWN	7	6	5	7	0	7.14	7.55	0	0	0	0	5.91607978309962	1	0	0	0
Npepps	5711	ENSMUST00000168743	ENSMUSG00000001441	chr11	97139222	97144222	-	97141722	protein_coding	KNOWN	2	2	4	2	5	0	0	5.45	51.7	56.7	71.7	2.82842712474619	0	1	0	0
Nphs1	3525	ENSMUST00000126297	ENSMUSG00000006649	chr7	31240834	31245834	+	31243334	protein_coding	KNOWN	40	41	64	26	37	20.98	21.35	5.93	7.7	7	0.3	45.8257569495584	1	1	1	0
Nphs1as	3525	ENSMUST00000152625	ENSMUSG00000087009	chr7	31248110	31253110	-	31250610	processed_transcript	KNOWN	21	16	34	14	0	5.23	8.13	0	5.8	3	0.7	21.8174242292714	1	0	0	0
Npm1	5427	ENSMUST00000093201	ENSMUSG00000057113	chr11	33060572	33065572	-	33063072	protein_coding	KNOWN	0	0	3	1	6	0	4.28	7.41	487.4	840.4	1283.9	1.73205080756888	0	1	0	0
Npm2	6887	ENSMUST00000062629	ENSMUSG00000047911	chr14	71050391	71055391	-	71052891	protein_coding	KNOWN	0	0	0	0	19	0	0	5.14	0.3	1	0.4	0	0	1	0	0
Nr1d1	5719	ENSMUST00000139220	ENSMUSG00000020889	chr11	98629240	98634240	-	98631740	protein_coding	KNOWN	1	1	2	4	13	0	6.84	12.01	4.7	5.3	3.2	5.29150262212918	1	1	0	0
Nr5a2	464	ENSMUST00000168126	ENSMUSG00000026398	chr1	138847707	138852707	-	138850207	protein_coding	KNOWN	3	2	1	1	5	0	0	7.12	14.4	13.2	0	1	0	1	0	0
Nr5a2	466	ENSMUST00000168126	ENSMUSG00000026398	chr1	138847707	138852707	-	138850207	protein_coding	KNOWN	19	46	28	25	11	8	8.2	6.08	14.4	13.2	0	26.4575131106459	1	1	1	0
Nrbf2	5059	ENSMUST00000159002	ENSMUSG00000075000	chr10	66745428	66750428	-	66747928	protein_coding	KNOWN	3	3	1	2	7	3.55	0	5.42	2	2.9	3	1.4142135623731	0	1	0	0
Nrm	7784																						0	0	0	1
Nrxn2	8324	ENSMUST00000073522	ENSMUSG00000033768	chr19	6425423	6430423	+	6427923	protein_coding	KNOWN	0	0	0	1	5	0	0	5.97	0.5	1	2.1	0	0	1	0	0
Nucb1	3568	ENSMUST00000135779	ENSMUSG00000030824	chr7	52751708	52756708	-	52754208	protein_coding	KNOWN	0	7	7	12	8	0	6.19	6.67	27	14.8	36.7	9.16515138991168	1	1	0	0
Nudt17	1630	ENSMUST00000029742	ENSMUSG00000028100	chr3	96509983	96514983	-	96512483	protein_coding	KNOWN	4	12	5	13	16	8.45	8.48	6.74	6.7	2.6	2.8	8.06225774829855	1	1	1	0
Nudt18	6887	ENSMUST00000089049	ENSMUSG00000045211	chr14	70975154	70980154	+	70977654	protein_coding	KNOWN	4	9	7	7	6	8.22	8.86	5.28	1.2	2	3.6	7	1	1	0	0
Nufip2	5597	ENSMUST00000036677	ENSMUSG00000037857	chr11	77497141	77502141	+	77499641	protein_coding	KNOWN	0	0	0	4	9	0	3.39	6.61	21.8	52	54.1	0	0	1	0	0
ORF19	7876	ENSMUST00000072383	ENSMUSG00000024101	chr17	66458386	66463386	+	66460886	protein_coding	KNOWN	4	3	7	5	0	4.7	10.24	0	10.9	9.4	8.3	5.91607978309962	1	0	0	0
ORF61	5111	ENSMUST00000124536	ENSMUSG00000013858	chr10	79444285	79449285	-	79446785	protein_coding	KNOWN	1	4	4	10	20	0	7.13	10.72	26.7	23.9	17.8	6.32455532033676	1	1	0	0
Olfr90	7792																						0	0	1	0
Olfr90	7794	ENSMUST00000070808	ENSMUSG00000056600	chr17	37220681	37225681	-	37223181	protein_coding	KNOWN	30	25	31	18	0	17.27	11.62	0				23.6220236220354	1	0	0	0
Olfr91	7794	ENSMUST00000087144	ENSMUSG00000067192	chr17	37228317	37233317	-	37230817	protein_coding	KNOWN	11	15	17	7	0	11.96	7.49	0	0.2	0	0.1	10.9087121146357	1	0	0	0
Olfr94	7792	ENSMUST00000055324	ENSMUSG00000043827	chr17	37332456	37337456	-	37334956	protein_coding	KNOWN	8	2	6	8	5	12.56	13.41	9.53	0.2	0	0	6.92820323027551	1	1	0	0
Olfr94	7794	ENSMUST00000055324	ENSMUSG00000043827	chr17	37332456	37337456	-	37334956	protein_coding	KNOWN	18	8	19	21	7	19.51	27.95	6.91	0.2	0	0	19.9749843554382	1	1	0	1
Olfr95	7794																						0	0	0	1
Ooep	4657	ENSMUST00000034900	ENSMUSG00000032346	chr9	78224032	78229032	-	78226532	protein_coding	KNOWN	145	32	111	16	24	34.79	29.69	9.77	100.1	48.2	0	42.142615011411	1	1	1	1
Orai1	2770	ENSMUST00000121652	ENSMUSG00000049686	chr5	123462583	123467583	+	123465083	protein_coding	KNOWN	0	1	2	1	6	0	0	9.07	3.7	4.8	4.4	1.4142135623731	0	1	0	0
Otud5	8554	ENSMUST00000152899	ENSMUSG00000031154	chrX	7415990	7420990	+	7418490	protein_coding	KNOWN	6	4	5	5	5	8.64	8.52	7.23	26.3	38	30.9	5	1	1	0	1
Otx2	6789	ENSMUST00000135279	ENSMUSG00000021848	chr14	49279107	49284107	-	49281607	protein_coding	KNOWN	54	24	47	19	27	33.96	21.26	9.46	3.3	26.8	119	39.1152144312159	1	1	1	0
P4ha1	5021	ENSMUST00000009789	ENSMUSG00000019916	chr10	58783544	58788544	+	58786044	protein_coding	KNOWN	0	0	0	0	5	0	0	5.38	11.2	6.8	10.7	0	0	1	0	0
Pag1	1392	ENSMUST00000159825	ENSMUSG00000027508	chr3	9702502	9707502	-	9705002	protein_coding	KNOWN	2	9	10	7	0	8.71	13.49	0	0.2	0.2	0.6	8.36660026534076	1	0	0	0
Paox	3890	ENSMUST00000026537	ENSMUSG00000025464	chr7	147309056	147314056	+	147311556	protein_coding	KNOWN	1	1	1	1	8	0	0	8.94	1.9	1.2	1.5	1	0	1	0	0
Pcgf2	5711	ENSMUST00000103149	ENSMUSG00000018537	chr11	97551221	97556221	-	97553721	protein_coding	KNOWN	18	54	49	42	20	47.5	17.43	8.67	22.6	25.4	24.2	47.2440472440709	1	1	1	1
Pcsk1n	8554	ENSMUST00000041096	ENSMUSG00000039278	chrX	7494448	7499448	+	7496948	protein_coding	KNOWN	20	6	16	10	11	21.68	19.83	13.52	0.6	5.3	8.9	12.6491106406735	1	1	0	1
Pde1b	7343	ENSMUST00000167310	ENSMUSG00000022489	chr15	103343302	103348302	+	103345802	protein_coding	KNOWN	36	20	57	9	0	7.82	9.31	0	4.6	7.8	4.1	22.6495033058123	1	0	0	0
Pde4d	6615	ENSMUST00000153234	ENSMUSG00000021699	chr13	110048348	110053348	+	110050848	protein_coding	KNOWN	4	1	1	0	18	3.57	29.02	13.4	2	4.1	5.4	48.2182538049648	1	1	0	0
Pdk1	931	ENSMUST00000006669	ENSMUSG00000006494	chr2	71708781	71713781	+	71711281	protein_coding	KNOWN	3	1	1	4	5	0	0	7.24	8.8	31.6	10.9	2	0	1	0	0
Pecr	237																						0	0	0	1
Pex11b	1629	ENSMUST00000144962	ENSMUSG00000028102	chr3	96436799	96441799	+	96439299	protein_coding	KNOWN	11	12	14	11	14	11.25	12.29	11.39	12.8	7.6	6	12.4096736459909	1	1	0	1
Pgs1	5831	ENSMUST00000132676	ENSMUSG00000017715	chr11	117845106	117850106	+	117847606	protein_coding	KNOWN	12	21	12	14	24	4.98	5.8	9.61	23	27.2	31.8	12.9614813968157	1	1	0	0
Phc1	3342	ENSMUST00000160863	ENSMUSG00000040669	chr6	122282663	122287663	-	122285163	protein_coding	KNOWN	30	35	17	30	46	13.73	9.1	8.03	76.1	152.3	106.8	22.5831795812724	1	1	0	1
Phc1	3348																						0	0	0	1
Phf12	5597	ENSMUST00000108360	ENSMUSG00000037791	chr11	77793756	77798756	+	77796256	protein_coding	KNOWN	2	3	4	16	6	0	11.06	5.82	15.4	20.1	19.7	8	1	1	0	0
Pias3	1629	ENSMUST00000107076	ENSMUSG00000028101	chr3	96497798	96502798	+	96500298	protein_coding	KNOWN	2	6	0	3	6	4.88	0	5.85	23.3	8.8	8.2	0	0	1	0	0
Pias3	1630	ENSMUST00000107076	ENSMUSG00000028101	chr3	96497798	96502798	+	96500298	protein_coding	KNOWN	11	21	18	15	10	11.41	10.09	4.65	23.3	8.8	8.2	16.431676725155	1	0	0	1
Pibf1	6957	ENSMUST00000022650	ENSMUSG00000022064	chr14	99496152	99501152	+	99498652	protein_coding	KNOWN	0	2	0	0	6	0	0	11	6.1	6.2	6	0	0	1	0	0
Pigl	5533	ENSMUST00000145334	ENSMUSG00000014245	chr11	62269287	62274287	+	62271787	protein_coding	KNOWN	12	27	20	25	7	14.15	14.44	7.59	30	21.4	7.2	22.3606797749979	1	1	0	0
Pim1	7752	ENSMUST00000024811	ENSMUSG00000024014	chr17	29625257	29630257	+	29627757	protein_coding	KNOWN	8	20	17	9	20	9.66	7.63	7.7	36.2	47.6	5	12.369316876853	1	1	1	0
Pink1	2273	ENSMUST00000105816	ENSMUSG00000028756	chr4	137869841	137874841	-	137872341	protein_coding	KNOWN	3	5	6	6	0	3.41	5.41	0	5.6	5.8	6	6	1	0	0	0
Pip4k2b	5711	ENSMUST00000144012	ENSMUSG00000018547	chr11	97585557	97590557	-	97588057	protein_coding	KNOWN	5	14	14	10	11	7.02	6.78	13.11	8.4	16	30	20.9045449603669	1	1	0	0
Pipox	5597	ENSMUST00000151383	ENSMUSG00000017453	chr11	77693688	77698688	-	77696188	protein_coding	KNOWN	19	50	27	21	32	22.19	14.13	8.25	44.8	31.1	32.3	34.2782730020052	1	1	1	1
Pirt	5553	ENSMUST00000123434	ENSMUSG00000048070	chr11	66722983	66727983	+	66725483	protein_coding	KNOWN	10	10	24	18	11	6.93	14.49	0				20.7846096908265	1	0	0	0
Pirt	5555	ENSMUST00000123434	ENSMUSG00000048070	chr11	66722983	66727983	+	66725483	protein_coding	KNOWN	23	35	30	30	8	36.72	39.69	9.8				30	1	1	1	1
Pitpnc1	5768	ENSMUST00000146680	ENSMUSG00000040430	chr11	107196340	107201340	-	107198840	protein_coding	KNOWN	4	5	9	4	0	0	7.94	0	8.4	12.1	13.4	11.3137084989848	1	0	0	0
Pkd1l1	5331																						0	0	0	1
Pla2g2a	2273	ENSMUST00000077582	ENSMUSG00000058908	chr4	138385272	138390272	+	138387772	processed_transcript	KNOWN	0	6	7	6	0	5.08	14.08	0	0	0	0.1	6.48074069840786	1	0	0	0
Pla2g2c	2273	ENSMUST00000105808	ENSMUSG00000028750	chr4	138278207	138283207	+	138280707	protein_coding	KNOWN	5	2	7	5	0	5.61	12.09	0	1	0.3	0	5.91607978309962	1	0	0	1
Pla2g2d	2273	ENSMUST00000105806	ENSMUSG00000041202	chr4	138331309	138336309	+	138333809	protein_coding	KNOWN	3	6	4	12	0	5.02	10.26	0	0.1	0	0	6.92820323027551	1	0	0	1
Pla2g2e	2273																						0	0	0	1
Pla2g2f	2273																						0	0	0	1
Pla2g5	2273	ENSMUST00000154844	ENSMUSG00000041193	chr4	138363238	138368238	-	138365738	protein_coding	KNOWN	2	2	5	8	0	0	10.51	0	9.5	1.9	0.4	6.70820393249937	1	0	0	1
Plekha4	3568	ENSMUST00000120985	ENSMUSG00000040428	chr7	52779200	52784200	+	52781700	protein_coding	KNOWN	12	13	16	15	12	8.25	20.49	4.61	5.9	1.6	0.7	22.2710574513201	1	0	0	0
Plod1	2317	ENSMUST00000132075	ENSMUSG00000019055	chr4	147308317	147313317	-	147310817	protein_coding	KNOWN	3	3	2	8	5	0	5.95	5.9	5.4	5.1	9.2	4	0	1	0	0
Plxdc1	5711	ENSMUST00000107565	ENSMUSG00000017417	chr11	97845213	97850213	-	97847713	protein_coding	KNOWN	1	0	3	6	6	0	4.86	8.07	2.4	1.8	0.1	4.24264068711929	0	1	0	0
Pmf1	1607	ENSMUST00000075250	ENSMUSG00000028066	chr3	88211738	88216738	-	88214238	protein_coding	KNOWN	0	1	1	2	7	0	0	9.05	41.6	49.2	51.9	1.4142135623731	0	1	0	0
Pml	4555	ENSMUST00000130459	ENSMUSG00000036986	chr9	58094930	58099930	-	58097430	protein_coding	KNOWN	10	10	18	11	32	5.81	10.26	24.54	33	39.3	10.3	14.0712472794703	1	1	1	0
Polr2e	5111	ENSMUST00000147507	ENSMUSG00000004667	chr10	79497430	79502430	-	79499930	protein_coding	KNOWN	3	8	12	22	38	0	7.92	8.26	318.8	146.4	88.4	16.2480768092719	1	1	0	0
Polr2i	3523																						0	0	0	1
Polr2l	3890	ENSMUST00000043870	ENSMUSG00000038489	chr7	148658531	148663531	-	148661031	protein_coding	KNOWN	0	0	0	0	5	0	0	10.17				0	0	1	0	0
Polr3c	1629	ENSMUST00000128918	ENSMUSG00000028099	chr3	96525242	96530242	-	96527742	protein_coding	KNOWN	1	4	2	2	8	0	0	7.63	18.7	24.4	22.4	2	0	1	0	0
Polr3d	6887																						0	0	0	1
Polr3gl	1629	ENSMUST00000141579	ENSMUSG00000028104	chr3	96381578	96386578	-	96384078	protein_coding	KNOWN	14	30	13	34	23	5.42	7.04	6.41	7.6	3.2	2.8	21.0237960416286	1	1	1	0
Polr3gl	1630	ENSMUST00000141579	ENSMUSG00000028104	chr3	96381578	96386578	-	96384078	protein_coding	KNOWN	1	6	8	6	8	3.59	7.81	5.23	7.6	3.2	2.8	6.92820323027551	1	1	0	0
Pomt1	812	ENSMUST00000036473	ENSMUSG00000039254	chr2	32089610	32094610	+	32092110	protein_coding	KNOWN	1	2	8	5	0	0	9.85	0	12.4	6.6	5.5	6.32455532033676	1	0	0	0
Pou2f1	556	ENSMUST00000111426	ENSMUSG00000026565	chr1	167862462	167867462	-	167864962	protein_coding	KNOWN	0	0	0	1	10	0	4.82	7.81	2.7	7.1	3.2	3	0	1	0	0
Pou5f1	7784	ENSMUST00000025271	ENSMUSG00000024406	chr17	35640482	35645482	+	35642982	protein_coding	KNOWN	21	24	16	23	6	14.35	5.51	0	317.9	567.2	342.4	19.1833260932509	1	0	0	1
Ppfia3	3568	ENSMUST00000151970	ENSMUSG00000003863	chr7	52593632	52598632	-	52596132	protein_coding	KNOWN	0	7	2	4	5	4.48	0	6.4	1.7	1.6	1	2.82842712474619	0	1	0	0
Ppil1	7747																						0	0	0	1
Ppp1r11	7792	ENSMUST00000173540	ENSMUSG00000036398	chr17	37085783	37090783	-	37088283	protein_coding	KNOWN	5	3	8	11	12	3.17	7.52	11.72	14.8	25.3	24.5	9.38083151964686	1	1	0	0
Ppp1r15a	3568	ENSMUST00000139268	ENSMUSG00000040435	chr7	52776639	52781639	-	52779139	protein_coding	KNOWN	12	13	16	15	12	8.25	7.4	4.61	10.2	14.4	8.5	15.4919333848297	1	0	0	1
Ppp1r1a	7343	ENSMUST00000023133	ENSMUSG00000022490	chr15	103365923	103370923	-	103368423	protein_coding	KNOWN	12	31	11	30	3	9.67	9.32	0	2.5	10.2	9.7	18.165902124585	1	0	0	0
Ppp2r3c	6000	ENSMUST00000021410	ENSMUSG00000021022	chr12	56401487	56406487	-	56403987	protein_coding	KNOWN	14	10	32	16	12	18.7	44.27	11.95				22.6274169979695	1	1	0	0
Ppp2r5c	6186	ENSMUST00000084985	ENSMUSG00000017843	chr12	111721449	111726449	+	111723949	protein_coding	KNOWN	2	11	4	20	13	4.47	8.05	7.71	42.2	27.1	38.7	8.94427190999916	1	1	0	0
Ppp2r5c	6187	ENSMUST00000084985	ENSMUSG00000017843	chr12	111721449	111726449	+	111723949	protein_coding	KNOWN	7	8	9	6	16	6.1	5.61	3.66	42.2	27.1	38.7	7.34846922834954	1	0	0	0
Ppp2r5c	6188	ENSMUST00000065483	ENSMUSG00000017843	chr12	111683018	111688018	+	111685518	protein_coding	KNOWN	11	11	10	9	25	8.36	12.45	6.03	42.2	27.1	38.7	33.1963853453957	1	1	0	1
Ppp6r1	3475	ENSMUST00000064099	ENSMUSG00000052296	chr7	4608052	4613052	-	4610552	protein_coding	KNOWN	5	0	3	3	7	3.27	5.89	7.47				3	0	1	0	0
Pqbp1	8554	ENSMUST00000154552	ENSMUSG00000031157	chrX	7473522	7478522	-	7476022	protein_coding	KNOWN	0	5	6	3	9	5.26	9.5	11.02	27.4	41.7	66.1	4.24264068711929	0	1	0	1
Prc1	3662	ENSMUST00000163812	ENSMUSG00000038943	chr7	87436836	87441836	+	87439336	protein_coding	KNOWN	4	7	6	6	0	6.54	5.74	0	47.2	44.1	35	6	1	0	0	0
Prdm14	45	ENSMUST00000047577	ENSMUSG00000042414	chr1	13114744	13119744	-	13117244	protein_coding	KNOWN	1	4	10	7	7	4.43	16.15	5.25	23.1	8.2	0	8.36660026534076	1	1	0	0
Prrc2b	812	ENSMUST00000036691	ENSMUSG00000039262	chr2	32004102	32009102	+	32006602	protein_coding	KNOWN	16	40	26	42	0	9.53	16.72	0				33.0454232837166	1	0	0	0
Prss42	4748	ENSMUST00000035715	ENSMUSG00000044664	chr9	110698170	110703170	+	110700670	protein_coding	KNOWN	1	0	0	2	5	0	0	9.02	5.4	7	0.2	0	0	1	0	0
